tempC,rh,itLoadKW,electricityPrice,waterPrice,carbonFactor,air_feasible,air_energyKWh,air_costUSD,air_carbonKg,air_waterL,air_pue,air_violations,evap_feasible,evap_energyKWh,evap_costUSD,evap_carbonKg,evap_waterL,evap_pue,evap_violations,chill_feasible,chill_energyKWh,chill_costUSD,chill_carbonKg,chill_waterL,chill_pue,chill_violations,bestTechnique
43.9658,73.1826,1574.3221,0.1418,1.9663,0.2913,true,3541827.4966,1828023.7373,3754478.1358,0.0000,1.3789,0,true,871069.8856,1497805.2476,3144464.1470,24688441.9950,1.0932,24,true,1234218.5729,1547055.4854,3100702.9278,18994601.5031,1.1320,0,ChilledWater
41.3611,38.4753,1830.2338,0.1719,1.4232,0.4955,true,4116758.1836,2576030.5285,7423501.5015,0.0000,1.3789,0,true,444481.0433,1981863.6339,5935927.7084,26167528.8560,1.0409,17,true,1387857.7968,2148984.0758,6102616.0693,22002537.0172,1.1277,0,ChilledWater
40.8583,73.8721,975.5534,0.2499,1.5147,0.4375,true,2194756.1497,1996073.4320,3494140.0877,0.0000,1.3789,0,true,381549.2591,1564406.8286,2857208.6994,14165928.8204,1.0659,17,true,753769.0263,1669497.5938,2891363.9879,11730153.0167,1.1301,0,ChilledWater
28.7583,79.4396,1918.1617,0.2175,2.0478,0.4807,true,4214284.7068,3394146.2098,7499833.4386,0.0000,1.3701,0,true,465847.5479,2619386.6339,6035578.3109,19864565.1207,1.0409,0,true,1453185.1169,2854438.9883,6202927.6747,23060800.8220,1.1276,0,Evaporative
37.1409,37.5256,844.5793,0.2028,0.4638,0.5922,true,1899736.3919,1402269.3389,4094203.1914,0.0000,1.3789,0,true,205111.1366,1063608.2960,3273777.2111,10883975.2463,1.0409,11,true,656428.9327,1167599.6094,3395288.4063,10153382.4482,1.1309,0,ChilledWater
38.9041,74.7227,1290.9737,0.1771,1.0536,0.4766,true,2904075.8908,1871541.6873,5037621.6579,0.0000,1.3789,0,true,313534.8032,1431600.8799,4028140.4472,17837780.1812,1.0409,13,true,987779.7688,1559724.6929,4154287.4493,15521202.4699,1.1289,0,ChilledWater
43.4779,39.4077,622.9038,0.0510,0.4008,0.4322,true,1401145.0492,260208.7720,2203629.3305,0.0000,1.3789,0,true,151277.5754,200180.5637,1762049.5149,9360832.4843,1.0409,24,true,500500.7774,220475.4948,1841672.0988,7504012.4722,1.1353,0,ChilledWater
44.9611,89.6315,444.1441,0.1564,1.3265,0.3760,true,998773.0884,568582.9462,1366644.0161,0.0000,1.3789,0,true,256576.7251,462119.1587,1148710.0920,7263144.0167,1.0973,24,true,376041.3217,488159.1762,1156221.5150,5368427.3031,1.1427,0,ChilledWater
18.5161,52.1709,331.3427,0.1400,1.5908,0.3937,true,136621.7896,294458.4073,828028.7981,0.0000,1.0695,0,true,80457.6365,290284.5545,853661.7393,2319194.2658,1.0409,11,true,275486.2220,329065.7942,907531.4249,3982301.9481,1.1401,0,AirEconomizer
33.2377,33.7492,1825.7084,0.1971,0.9996,0.5090,true,4107215.7656,2946033.3247,7608714.6643,0.0000,1.3789,0,true,443417.6989,2245093.6875,6084009.7167,21175989.4689,1.0409,3,true,1384716.6212,2443822.6702,6254986.7143,21951536.3519,1.1277,0,Evaporative
21.3654,81.6449,1941.5565,0.1488,1.3588,0.4607,true,3467433.2778,2230975.9925,6907306.0270,0.0000,1.3008,0,true,471521.3103,1806237.8283,5854623.0556,15474484.2061,1.0409,7,true,1470498.6909,1974951.1315,6016431.1651,23341304.4811,1.1276,0,ChilledWater
22.0002,54.5338,644.8474,0.1083,1.6087,0.4645,true,573175.8338,476865.4496,2044272.4857,0.0000,1.1497,0,true,156603.5882,440130.4466,1960437.0169,5220546.2117,1.0409,5,true,508200.8713,489130.2139,2043388.6312,7752101.1241,1.1328,0,Evaporative
43.7047,23.8832,1467.7355,0.0625,1.3936,0.6905,true,3301676.6425,751353.7009,8297506.9802,0.0000,1.3789,0,true,356462.7612,597679.2365,6634783.4330,21879039.1618,1.0409,24,true,1138603.7251,644681.0582,6847359.7661,17681599.8361,1.1307,0,ChilledWater
17.1797,44.4861,1546.8490,0.2210,2.0433,0.6322,true,489671.4826,2138432.0820,6115486.8690,0.0000,1.0533,0,true,375685.6294,2134000.6080,6401462.6274,10162332.6685,1.0409,13,true,1177722.1899,2342469.9736,6590314.8989,18598242.6091,1.1282,0,AirEconomizer
38.2320,74.7902,1877.1854,0.0530,1.5466,0.3917,true,4222519.9836,814547.4699,6018837.6886,0.0000,1.3789,0,true,455892.0434,654308.4954,4812737.2566,25485303.0317,1.0409,13,true,1422751.8703,704388.8584,4946955.6029,22567794.3908,1.1277,0,ChilledWater
20.4616,68.0528,368.1364,0.1616,0.9990,0.3241,true,273624.5991,397207.6610,796793.4721,0.0000,1.1252,0,true,89389.8343,370252.9688,780749.5465,2814425.3506,1.0409,9,true,302768.4251,416526.5666,826680.7721,4424307.7139,1.1386,0,AirEconomizer
38.4088,25.5989,265.6345,0.0569,1.2683,0.6164,true,597196.3291,123714.2863,1339583.4205,0.0000,1.3789,0,true,64493.9468,97841.4417,1071157.7222,3508439.2530,1.0409,13,true,226678.1870,110261.9320,1150086.9169,3191791.6361,1.1438,0,ChilledWater
38.6267,39.6522,391.5012,0.1191,0.8890,0.4320,true,880288.0644,381619.7776,1383977.0554,0.0000,1.3789,0,true,95060.0950,292744.7491,1106653.0765,5243810.9335,1.0409,13,true,320080.6064,326583.2526,1169214.6123,4704811.3730,1.1378,0,ChilledWater
20.4984,23.4717,858.8997,0.2263,2.1047,0.5759,true,562929.9340,1281338.7013,3261343.7493,0.0000,1.1104,0,true,208610.8947,1214846.5757,3238414.1580,6498707.3323,1.0409,9,true,667194.4263,1340937.8371,3357713.5470,10327634.7212,1.1308,0,AirEconomizer
29.2192,78.4969,996.8692,0.1241,0.8285,0.6972,true,2196640.1542,1006698.0456,5658022.3379,0.0000,1.3711,0,true,242105.8418,772912.9412,4549769.4731,10471324.8594,1.0409,0,true,769505.0623,847415.3429,4706984.1230,11985156.3432,1.1300,0,Evaporative
42.7479,56.5668,287.1224,0.1784,2.4604,0.4638,true,645703.6208,419227.7540,1089782.0167,0.0000,1.3789,0,true,69722.1666,327064.4879,871406.7405,4305060.8513,1.0409,21,true,245399.0386,367568.1840,933389.6822,3455911.6369,1.1440,0,ChilledWater
36.6286,29.2406,1946.8766,0.1671,0.7691,0.5496,true,4379174.6798,2662362.0429,8759247.7828,0.0000,1.3789,0,true,472811.1542,2028751.4387,7004006.2312,24650592.2016,1.0409,9,true,1474433.5289,2205653.8948,7197440.0292,23405055.3127,1.1276,0,ChilledWater
28.2411,67.0447,831.1039,0.0956,1.3276,0.6923,true,1583800.2899,623352.3660,4512423.3638,0.0000,1.3210,0,true,201843.7666,502368.1439,3766352.6893,8419980.3394,1.0409,0,true,646461.9145,553007.8045,3907172.9219,9991880.3414,1.1310,0,Evaporative
44.4980,59.8843,1959.2274,0.1709,0.9287,0.4671,true,4407006.7324,2741560.1555,7491393.3514,0.0000,1.3789,0,true,475813.4895,2098107.5821,5990212.4269,30718954.1099,1.0409,24,true,1537093.9845,2283734.7570,6180352.6367,23650067.1411,1.1321,0,ChilledWater
17.4262,53.6791,762.3402,0.2148,1.6766,0.4572,true,250561.5230,1026144.7036,2184463.7121,0.0000,1.0553,0,true,185166.6803,1020615.3424,2282207.4462,5079485.8082,1.0409,13,true,595577.0265,1129163.4618,2371051.4533,9167369.5859,1.1316,0,AirEconomizer
25.0127,29.8538,299.2504,0.0766,2.3402,0.2665,true,450168.0252,170735.8841,593672.1385,0.0000,1.2532,0,true,72698.4642,148099.3411,522297.0036,2688474.4682,1.0409,0,true,251915.0754,168800.3791,557649.3702,3599796.9584,1.1417,0,Evaporative
43.6207,87.9975,689.1779,0.1068,1.5064,0.6407,true,1550642.9318,602962.0552,3615529.6850,0.0000,1.3789,0,true,398303.5848,496221.0938,3038945.6432,10874460.2394,1.0973,24,true,555868.9912,515937.9323,3018608.9750,8313884.5554,1.1358,0,ChilledWater
33.0699,51.6985,1676.2641,0.2242,1.0217,0.5599,true,3770845.5296,3076552.5045,7684232.2000,0.0000,1.3789,0,true,407111.8738,2342390.0718,6144399.3446,19510917.7936,1.0409,1,true,1273740.8886,2551471.1759,6321320.7045,20153762.9005,1.1280,0,Evaporative
39.9013,54.1889,1781.0812,0.1753,0.9671,0.2009,true,4006225.1746,2555694.1408,2929818.2153,0.0000,1.3789,0,true,432545.5717,1953319.6601,2342720.2222,24867035.2499,1.0409,15,true,1351391.5687,2122096.7248,2409007.5250,21411779.3109,1.1278,0,ChilledWater
43.5986,79.4581,1146.3116,0.1970,1.3603,0.2481,true,2578838.4759,1848642.9217,2328061.0408,0.0000,1.3789,0,true,662427.6891,1495541.5409,1956799.6632,17924022.5312,1.0973,24,true,903520.0747,1549877.4029,1928133.6432,13824397.9611,1.1327,0,ChilledWater
18.7072,23.4040,671.3217,0.1983,1.0771,0.2221,true,290850.6606,848128.2371,949619.6307,0.0000,1.0730,0,true,163038.1060,827849.3297,975814.9943,4706743.5265,1.0409,11,true,527879.8080,916338.6756,1016259.3421,8070855.2822,1.1324,0,AirEconomizer
43.3715,85.4097,411.5149,0.1542,1.9963,0.2722,true,925614.5501,519416.9079,917054.5993,0.0000,1.3789,0,true,237771.6375,426203.5186,770812.0585,6435570.2291,1.0973,24,true,342682.5621,449161.2692,775530.3265,4960802.3988,1.1403,0,ChilledWater
16.2186,77.5091,535.4723,0.1066,1.5853,0.5611,true,459698.6519,388115.1779,2041929.3946,0.0000,1.1446,0,true,130058.1837,358343.7982,1966992.8976,3395277.1876,1.0409,15,true,427146.2253,401577.5752,2059052.9127,6438833.9929,1.1343,0,AirEconomizer
24.5411,84.6282,862.7472,0.2014,0.3937,0.4144,true,1807468.8780,1395853.9698,2871891.9507,0.0000,1.3528,0,true,209550.4939,1077083.8724,2340664.2459,7763435.5425,1.0409,0,true,670082.3909,1183567.7611,2426720.4970,10374385.3311,1.1308,0,Evaporative
32.1150,35.8679,708.9081,0.1224,1.4552,0.5347,true,1543533.1085,704003.4694,3075378.1632,0.0000,1.3668,0,true,172152.0257,547749.7041,2480856.1753,7974735.1960,1.0409,0,true,555681.5369,603209.6436,2580899.9964,8521361.1589,1.1321,0,Evaporative
15.8326,33.5843,937.5173,0.1432,1.3910,0.2612,true,291572.7744,839082.1147,1530079.0527,0.0000,1.0524,0,true,227686.7244,837932.1190,1603049.2934,5752349.9547,1.0409,15,true,725428.6742,925943.9293,1659883.5280,11271147.0291,1.1303,0,AirEconomizer
21.6765,81.2879,1641.0849,0.0887,0.4808,0.5295,true,2813038.3668,1114059.5977,6648632.7702,0.0000,1.2887,0,true,398546.5055,906187.4362,5688218.1681,13240213.4051,1.0409,5,true,1247501.2894,990230.8597,5853026.7435,19728757.3564,1.1280,0,Evaporative
28.8410,34.8509,658.9047,0.2249,0.5388,0.6442,true,1283220.1779,1168634.0079,3347077.0576,0.0000,1.3280,0,true,160028.0555,919608.1265,2778892.1527,6722675.6400,1.0409,0,true,518700.6082,1015120.5947,2895174.8681,7922103.3417,1.1326,0,Evaporative
21.3630,67.9033,1587.6886,0.0910,1.2899,0.2519,true,1403757.8398,985906.1928,2727499.8807,0.0000,1.1489,0,true,385580.6045,909450.5253,2617455.5103,12588867.8499,1.0409,7,true,1207886.9529,998436.9846,2694053.1771,19086998.9848,1.1281,0,Evaporative
21.2042,64.9014,1584.0782,0.2006,2.1511,0.7237,true,1208253.2729,2129357.8012,7680888.8455,0.0000,1.1285,0,true,384713.2665,1990944.5416,7504600.1246,12468142.3100,1.0409,7,true,1205265.6072,2182379.2779,7724373.5845,19044498.4304,1.1282,0,Evaporative
20.9843,84.4564,213.8198,0.1122,2.0340,0.4541,true,409330.0352,188432.5577,762442.1836,0.0000,1.3224,0,true,51935.5966,151742.4637,635712.6642,1680203.3476,1.0409,7,true,188411.8597,175948.7149,690767.7120,2571283.5417,1.1484,0,Evaporative
25.5636,85.9601,222.3783,0.0670,1.3204,0.6069,true,473270.0109,120207.4455,1088418.3107,0.0000,1.3585,0,true,54004.7726,94846.3856,883373.6591,2076067.8694,1.0409,0,true,194692.6946,109292.3990,957628.4510,2673284.8723,1.1475,0,Evaporative
35.3732,71.1981,222.1935,0.0734,2.0186,0.4345,true,500181.7457,133687.4998,790936.6379,0.0000,1.3789,0,true,53983.1873,106542.8526,632434.1221,2786546.6845,1.0409,7,true,194730.3412,121283.0396,685621.9152,2673284.8723,1.1475,0,ChilledWater
43.1761,25.8978,1883.1377,0.0693,1.4814,0.4761,true,4236038.4092,1068330.1251,7340081.2905,0.0000,1.3789,0,true,457344.8624,847641.3446,5869216.8251,27791774.6470,1.0409,24,true,1443986.8028,912798.2902,6040747.3301,22670237.8408,1.1292,0,ChilledWater
36.0794,77.4437,1229.9105,0.1905,0.9895,0.6064,true,2766506.0307,1917990.8366,6104935.8661,0.0000,1.3789,0,true,298692.9841,1463494.0693,4881583.7205,15787386.6102,1.0409,9,true,942389.9942,1597142.5034,5037112.9920,14785942.8787,1.1291,0,ChilledWater
43.8020,32.2712,282.3595,0.1245,2.2442,0.6527,true,635366.0013,287947.1778,1509159.3905,0.0000,1.3789,0,true,68586.5231,226900.9314,1206734.7831,4248213.4758,1.0409,24,true,243726.7735,254669.9466,1294714.8959,3403741.9117,1.1453,0,ChilledWater
39.0212,49.7044,1395.6727,0.1229,0.7543,0.3198,true,3139455.5358,1403703.5223,3653777.5563,0.0000,1.3789,0,true,338954.6962,1073976.9086,2921605.1015,19003221.0782,1.0409,13,true,1065433.0397,1169301.1719,3010692.1326,16779218.8804,1.1286,0,ChilledWater
19.0722,77.7603,1875.0692,0.2138,1.9630,0.5853,true,2032051.0000,2814529.4620,7705559.9102,0.0000,1.1825,0,true,455377.4910,2504056.6575,7184482.1881,13564016.6812,1.0409,11,true,1421177.6559,2741658.6131,7384905.0437,22542294.0582,1.1277,0,ChilledWater
37.2659,57.2543,546.3867,0.1082,0.8932,0.6979,true,1229381.5244,484057.7311,3122401.4300,0.0000,1.3789,0,true,132714.4748,371793.2546,2496698.3881,7147953.0955,1.0409,11,true,435282.5694,410836.4006,2612231.3734,6570585.7115,1.1342,0,ChilledWater
34.9263,84.4876,786.5991,0.1697,2.2567,0.3315,true,1769323.3453,1092672.6158,2134255.3602,0.0000,1.3789,0,true,191030.4947,847014.0232,1706577.8106,9822302.6162,1.0409,7,true,613403.7681,928564.6110,1772030.4730,9456373.3559,1.1314,0,ChilledWater
19.1541,53.0023,367.9197,0.1600,2.0887,0.2137,true,177339.4379,377832.7476,504786.2040,0.0000,1.0812,0,true,89364.5245,369294.3152,514777.9519,2649068.1289,1.0409,11,true,302795.0558,417229.0986,545073.5783,4424307.7139,1.1386,0,AirEconomizer
19.9125,33.9878,1791.2631,0.2296,1.8545,0.3890,true,1032360.3489,2678362.0493,4538241.2546,0.0000,1.0971,0,true,435027.1824,2565818.9545,4560983.5776,13257426.2482,1.0409,9,true,1359001.4721,2807764.3596,4689832.9864,21535030.9187,1.1278,0,AirEconomizer
40.8399,52.6039,1009.3438,0.0587,0.8934,0.5908,true,2270300.2925,484979.5819,4881052.9747,0.0000,1.3789,0,true,245122.6188,378976.4943,3902953.7517,14404927.7182,1.0409,17,true,778682.7079,411968.3143,4037128.0021,12133908.2836,1.1300,0,ChilledWater
20.1567,57.9470,1630.8218,0.1380,0.5040,0.5956,true,993539.7989,1473562.0924,6358184.2842,0.0000,1.1026,0,true,396055.4075,1397272.6111,6357919.6602,12271196.6675,1.0409,9,true,1239893.4636,1526154.3145,6542478.0030,19605505.7486,1.1281,0,AirEconomizer
38.9895,63.8811,1003.3217,0.0901,1.7414,0.2535,true,2256781.8669,739740.1939,2082289.8481,0.0000,1.3789,0,true,243661.6515,582428.1081,1665025.8240,13784956.2303,1.0409,13,true,774223.3108,632894.3921,1722405.9625,12061657.3411,1.1300,0,ChilledWater
38.6320,42.2411,277.8341,0.0631,1.2456,0.2794,true,625028.3818,143515.4546,635538.6799,0.0000,1.3789,0,true,67478.6147,112981.6534,508183.5732,3727988.6933,1.0409,13,true,235889.7086,127103.9351,544436.6234,3340543.5765,1.1430,0,ChilledWater
33.8644,21.8084,727.3612,0.0730,0.9097,0.3879,true,1636524.6942,435015.5161,2310009.9714,0.0000,1.3789,0,true,176669.2577,336154.1702,1847104.4343,8537339.5109,1.0409,5,true,569603.8329,369651.3471,1920660.9016,8746614.0972,1.1319,0,ChilledWater
25.9996,43.2806,730.4384,0.1409,2.3363,0.4810,true,1196333.0857,779654.5181,2661255.9621,0.0000,1.2759,0,true,177385.1913,651980.4325,2299737.3986,6814477.7560,1.0409,0,true,571687.1521,721028.8776,2391123.3912,8780614.5408,1.1318,0,Evaporative
15.3076,21.5847,1321.4821,0.1817,1.1387,0.4438,true,410972.4852,1500520.4207,3663774.5491,0.0000,1.0524,0,true,320930.7157,1493121.5320,3838504.3600,7873849.9055,1.0409,17,true,1010338.1094,1639003.5506,3957735.9923,15886707.2379,1.1288,0,AirEconomizer
32.7439,21.2024,575.2988,0.0831,1.8849,0.4647,true,1273257.2083,389590.8431,2178606.6102,0.0000,1.3729,0,true,139701.1245,307729.5871,1749678.5351,6547841.2720,1.0409,0,true,456510.4192,339990.9723,1828358.4680,6914840.2022,1.1337,0,Evaporative
44.2597,83.6212,837.4134,0.1924,0.9291,0.4244,true,1883832.3618,1318831.9011,2909850.4973,0.0000,1.3789,0,true,483905.3772,1061955.6750,2445811.6095,13368435.1828,1.0973,24,true,674696.0467,1107763.1500,2423424.3272,10110697.4416,1.1357,0,ChilledWater
37.5858,49.0529,874.3997,0.1677,2.0505,0.6481,true,1967328.5197,1200901.8922,4640073.3934,0.0000,1.3789,0,true,212382.1298,930075.6697,3710244.6293,11475597.2595,1.0409,11,true,678740.4819,1016906.4686,3845843.0407,10514637.1606,1.1307,0,ChilledWater
20.3543,29.6652,1222.7559,0.0838,0.3533,0.3558,true,777561.3050,673501.9192,2859913.5930,0.0000,1.1071,0,true,296966.0328,636483.1522,2848202.3937,9209012.2913,1.0409,9,true,937146.1261,697354.1287,2939141.7427,14700941.7699,1.1291,0,AirEconomizer
35.2380,40.7643,319.0663,0.0924,1.0494,0.4568,true,718066.9577,241542.9094,1193804.1096,0.0000,1.3789,0,true,77508.5728,186450.4936,954571.9681,3920023.3557,1.0409,7,true,266602.2497,209671.6593,1016377.5165,3837800.0631,1.1407,0,ChilledWater
21.8704,88.7147,1340.6169,0.1865,1.5351,0.7208,true,2624013.3495,1973272.5018,7628005.1000,0.0000,1.3297,0,true,325572.1318,1561480.2044,6325037.0732,10932216.2834,1.0409,5,true,1024503.4652,1711523.9729,6520534.6772,16116210.2317,1.1287,0,ChilledWater
27.4506,43.4547,1251.0342,0.1924,2.4170,0.4511,true,2258652.9703,1863462.1326,4368998.6746,0.0000,1.3041,0,true,303834.0958,1516993.4633,3693874.9595,12247714.9793,1.0409,0,true,958134.1126,1661753.8246,3810848.0455,15040946.2051,1.1290,0,Evaporative
27.8659,44.8909,1191.0445,0.1084,0.9875,0.3205,true,2193959.8386,1003918.6163,2969037.8385,0.0000,1.3103,0,true,289251.3485,809203.0838,2498379.9252,11823532.5145,1.0409,0,true,913530.7726,886147.1375,2578918.0308,14318436.7802,1.1292,0,Evaporative
35.0015,71.3681,475.5853,0.2204,2.3767,0.3240,true,1069546.0222,858069.1088,1261145.5556,0.0000,1.3789,0,true,115487.4390,661782.9134,1008431.5007,5904015.7707,1.0409,7,true,382527.9472,734108.8188,1058986.9129,5716324.5679,1.1355,0,ChilledWater
43.6769,77.0010,835.1580,0.0706,2.3273,0.6931,true,1879061.1528,483053.0368,4740068.4204,0.0000,1.3789,0,true,482664.0733,414792.7058,3984150.6282,13052697.0671,1.0973,24,true,666803.7437,425322.3525,3943517.9129,10073811.2154,1.1345,0,ChilledWater
34.7934,89.6177,385.7155,0.2492,1.7839,0.6428,true,867564.8403,786738.0961,2029679.4655,0.0000,1.3789,0,true,150832.9616,616732.8142,1659704.8383,4813960.3300,1.0659,7,true,315897.9210,673263.2498,1715589.5589,4636810.4860,1.1380,0,ChilledWater
40.1309,41.1537,826.1923,0.0572,0.5306,0.5781,true,1858385.9137,386623.2514,3909795.4699,0.0000,1.3789,0,true,200646.1824,297955.8634,3126322.1985,11492860.5757,1.0409,15,true,642786.9749,326008.5219,3243527.8024,9932379.5652,1.1311,0,ChilledWater
25.5528,65.8132,978.9913,0.0860,1.1279,0.4836,true,1567954.4621,634331.6997,3568485.0974,0.0000,1.2698,0,true,237744.9184,530210.1676,3098540.5237,9062560.7900,1.0409,0,true,756118.3010,583242.1397,3206407.7894,11768403.5157,1.1301,0,Evaporative
43.8118,33.4874,223.7442,0.1233,2.0380,0.6069,true,503362.5517,225814.8125,1111867.2272,0.0000,1.3789,0,true,54342.5657,177334.3453,889060.4642,3370595.8515,1.0409,24,true,199313.1599,201605.9432,965606.4606,2696695.4473,1.1500,0,ChilledWater
37.7575,76.6221,1680.2010,0.0927,1.1045,0.3087,true,3779592.7461,1274859.4380,4245739.1589,0.0000,1.3789,0,true,408061.9203,987290.4724,3394943.0048,22555042.4834,1.0409,11,true,1276625.4214,1071035.9946,3492628.1148,20200513.5103,1.1280,0,ChilledWater
40.5032,49.8208,1108.3287,0.1185,2.0743,0.4909,true,2492956.7135,1074938.5286,4453512.8098,0.0000,1.3789,0,true,269162.0785,843934.7071,3561086.7600,15655276.7772,1.0409,17,true,852140.6614,915643.4972,3679043.8097,13323923.8070,1.1295,0,ChilledWater
28.3768,24.3555,1483.0989,0.0703,0.9022,0.2470,true,2840046.6685,819033.1268,2876632.7807,0.0000,1.3226,0,true,360173.4742,658018.4378,2398136.2127,14864741.1582,1.0409,0,true,1130229.9656,719292.2192,2469823.8229,17828982.5743,1.1284,0,Evaporative
16.5479,32.8609,1922.9233,0.1564,0.3043,0.3453,true,598097.9988,1879464.9165,4148602.2387,0.0000,1.0524,0,true,467027.6000,1862681.4799,4346443.5418,12221848.3757,1.0409,15,true,1456862.4184,2030692.6754,4466884.6909,23120301.5982,1.1276,0,AirEconomizer
28.7678,35.7675,593.4880,0.1066,2.3812,0.4102,true,1152838.9016,498415.6426,1918607.8561,0.0000,1.3272,0,true,144142.9681,405305.4985,1593942.1776,6043331.5108,1.0409,0,true,470167.6397,449374.5858,1664419.0150,7135843.0852,1.1334,0,Evaporative
33.2803,55.4769,346.5002,0.2120,2.2172,0.6070,true,779297.4734,601179.5941,1721599.2392,0.0000,1.3789,0,true,84144.3043,462837.8538,1376615.7658,4064551.0538,1.0409,3,true,286773.5158,519382.1646,1460910.1230,4165054.3320,1.1394,0,Evaporative
24.6498,61.4180,893.5814,0.1908,0.5726,0.4181,true,1312788.3811,1262599.3670,2767298.9619,0.0000,1.2474,0,true,217029.0323,1058145.6459,2445948.8877,8001036.8930,1.0409,0,true,692902.4601,1162529.3526,2534487.5902,10744140.1544,1.1306,0,Evaporative
27.9200,60.4991,1951.6140,0.2418,1.5999,0.5513,true,3604729.8744,3673845.9814,8375019.9810,0.0000,1.3111,0,true,473988.3860,2947979.7288,7043045.1869,19517483.7147,1.0409,0,true,1478111.3295,3212368.9993,7237443.8970,23464556.0889,1.1276,0,Evaporative
20.4663,89.1770,1354.0281,0.1763,1.3718,0.6095,true,2556796.7157,1867495.2430,6457848.9550,0.0000,1.3181,0,true,328832.0072,1489115.1321,5402018.6811,10438136.8963,1.0409,9,true,1034473.5073,1632618.4747,5568422.8238,16277712.3384,1.1287,0,ChilledWater
20.3607,23.5016,1213.9356,0.2089,1.9402,0.6059,true,772987.5432,1667038.4447,4835135.3796,0.0000,1.1073,0,true,294821.7119,1584871.8141,4814705.7529,9133245.0943,1.0409,9,true,930586.7580,1741452.0886,4968837.4893,14594690.3838,1.1291,0,AirEconomizer
36.6454,89.7309,595.1825,0.1135,0.7605,0.5311,true,1339119.3319,552934.7251,2588494.2863,0.0000,1.3789,0,true,287576.5379,439578.7368,2145742.8001,7823827.8807,1.0814,9,true,471484.9218,467093.5494,2161160.5420,7157093.3624,1.1334,0,ChilledWater
39.1463,75.1005,1526.1914,0.1446,0.3873,0.3422,true,3432884.8906,1806579.5024,4274972.0765,0.0000,1.3789,0,true,370643.5289,1371991.7367,3418322.6969,21227466.7391,1.0409,13,true,1162237.7223,1494463.6080,3519585.8522,18347489.3381,1.1283,0,ChilledWater
17.2842,75.3048,1743.1467,0.0901,2.1512,0.3781,true,1329025.1321,1052475.1290,4415789.2926,0.0000,1.1284,0,true,423346.4312,995853.4370,4314648.3839,11621910.3569,1.0409,13,true,1323322.9884,1102728.2070,4437482.1729,20957023.3788,1.1279,0,AirEconomizer
41.5944,73.4272,1722.2878,0.1049,2.1852,0.5894,true,3874221.7251,1479365.9953,8310232.6001,0.0000,1.3789,0,true,787466.0431,1211150.6080,6862557.9883,25469601.0227,1.0770,19,true,1310720.4690,1262272.1973,6836486.0609,20711446.9569,1.1282,0,ChilledWater
37.6074,85.2247,538.8034,0.0966,0.5211,0.7053,true,1211887.0913,426216.7292,3110492.7677,0.0000,1.3789,0,true,260273.2332,338031.9005,2578469.5726,7247974.5619,1.0814,11,true,429494.7692,360078.5369,2603188.0682,6477084.4918,1.1343,0,ChilledWater
32.5119,55.6312,439.4719,0.1670,1.8943,0.2292,true,970905.9469,597964.1176,820442.4771,0.0000,1.3722,0,true,106723.8267,463163.3670,659249.8156,5043956.4466,1.0409,0,true,355773.1453,515753.4678,693914.1516,5282818.9130,1.1364,0,Evaporative
25.1895,33.4184,1939.5090,0.0842,2.4747,0.6869,true,2948846.2378,1218627.1486,9936343.5531,0.0000,1.2561,0,true,471059.3395,1053307.9283,8722111.8244,17548585.0287,1.0409,0,true,1469193.4737,1156993.9298,8963256.1929,23320054.2039,1.1276,0,Evaporative
23.2406,59.5226,1037.1976,0.0730,1.4195,0.6734,true,1235555.6689,539519.3194,4979080.3802,0.0000,1.2006,0,true,251896.5334,480254.0681,4572368.5443,8816626.2551,1.0409,0,true,799411.5774,529995.9291,4727835.6930,12469662.6634,1.1298,0,Evaporative
36.3821,23.4933,1203.3085,0.1032,1.6579,0.6269,true,2706865.9179,1016659.9989,6176026.4842,0.0000,1.3789,0,true,292243.5412,792492.4201,4938422.2533,15094938.2674,1.0409,9,true,922717.1086,863027.0040,5097024.6634,14467188.7206,1.1292,0,ChilledWater
37.8793,72.7824,1550.9404,0.1548,1.4732,0.3154,true,3488548.9959,1965392.9065,4004897.7054,0.0000,1.3789,0,true,376653.7196,1514345.9005,3202367.8227,20831474.0144,1.0409,11,true,1180602.1047,1645343.5865,3296759.1150,18644993.2190,1.1282,0,ChilledWater
29.6497,86.6240,264.4773,0.1954,0.6357,0.5066,true,584905.7844,421124.1702,1091650.2187,0.0000,1.3726,0,true,64225.0946,321161.9379,876912.1533,2827097.5244,1.0409,0,true,225907.5489,365310.5702,941730.2637,3179041.4697,1.1439,0,Evaporative
26.4474,77.5489,1087.5202,0.1734,2.0170,0.5699,true,2335799.9390,1524211.2191,5009945.6580,0.0000,1.3618,0,true,264102.3571,1186077.0787,4056252.9131,10428832.6128,1.0409,0,true,836659.9819,1301609.6378,4191601.8368,13073170.5360,1.1296,0,Evaporative
30.5958,66.1506,1496.8958,0.1728,1.2352,0.4111,true,3141843.7672,2079259.3372,4945241.5093,0.0000,1.3535,0,true,363567.5278,1619225.8032,4028494.8066,16315155.5933,1.0409,0,true,1140734.3460,1766529.4129,4148576.6034,17998984.7919,1.1283,0,Evaporative
25.4900,22.6347,365.5641,0.0679,2.2502,0.4816,true,566133.7140,185734.1086,1317704.5872,0.0000,1.2609,0,true,88777.4462,160830.9698,1152271.7844,3332637.4918,1.0409,0,true,300943.9478,181903.1425,1220371.3558,4394557.3258,1.1387,0,Evaporative
